canonical_smiles,pIC50,MolWt,LogP,HDonors,HAcceptors,TPSA,RotatableBonds
O=C(NC(Cn1ccnc1)C(=O)c1cccc(F)c1)c1ccc(-c2ccc(Cl)cc2)s1,2.5606673061697376,453.92600000000016,5.085600000000003,1.0,5.0,63.99,7.0
Cc1ccc(C(=O)C(Cn2ccnc2)NC(=O)c2ccc(-c3ccc(Cl)cc3)s2)cc1,1.9100948885606022,449.9630000000001,5.254920000000004,1.0,5.0,63.99,7.0
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,2.0404816230270018,366.4280000000001,4.989100000000003,2.0,6.0,97.42,5.0
Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc2c1CSCC2,1.0,439.5440000000002,5.827100000000005,1.0,7.0,94.61999999999999,5.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,3.413412695328245,272.303,4.613200000000003,0.0,2.0,30.21,1.0
CCS(=O)(=O)c1ccc([C@@H](NC(C)=O)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.5228787452803376,526.455,3.6083000000000016,3.0,5.0,112.57000000000001,7.0
CC(=O)N1Cc2cc(S(C)(=O)=O)ccc2[C@@H]1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,1.5228787452803376,524.4390000000001,3.444200000000002,2.0,5.0,103.78000000000002,4.0
COc1c(OCc2ccc(F)cc2)cc2oc3cc4c(c(OC/C=C/C(=O)O)c3c(=O)c2c1CC=C(C)C)C=CC(C)(C)O4,1.6020599913279625,600.6390000000004,7.385400000000007,1.0,7.0,104.42999999999999,10.0
CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,1.0,337.38300000000004,2.4498000000000006,1.0,6.0,85.84,4.0
CCN(C(=O)C1CC1)c1cc(-c2ccc(N3CCN(CC4CC4)CC3)nc2C)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,2.0,610.8030000000003,4.8954800000000045,2.0,6.0,101.63999999999999,10.0
Cc1c(C(=O)Nc2ccc3c(c2)B(O)OC3)nnn1-c1ccccn1,1.3010299956639813,335.132,0.4407199999999999,2.0,7.0,102.16000000000001,3.0
CCn1c(-c2cnc(C)nc2)nc2c(N[C@H]3CCN(C(=O)C4CC4)C3)ncnc21,1.3010299956639813,392.4670000000002,2.03442,1.0,8.0,101.72,5.0
COc1ccc(-c2ccc(CO[C@H]3C[C@@H](N=C=S)C3)nc2)cc1F,2.744727494896694,344.411,4.046700000000003,0.0,5.0,43.71,6.0
CCOC(=O)[C@@H](Cc1cn(C)c2ccccc12)NC(=O)[C@@H](N)CC(C)C.Cl,1.3010299956639813,395.9310000000001,2.5639000000000007,2.0,5.0,86.35,8.0
COc1nc(C2=NOC(C3CC3)C(c3ccc(Cl)cc3)N2)ccc1-n1cnc(C)c1,1.853871964321762,423.90400000000005,4.0390200000000025,1.0,7.0,73.56,5.0
COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4cc5c(nn4)OCCS5)CO3)c2n1,2.0,489.5290000000003,1.4866999999999997,2.0,11.0,120.74000000000001,7.0
C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c(C(N)=O)n1N,2.0,527.5070000000001,3.2685000000000013,3.0,7.0,149.23000000000002,6.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,5.698970004336019,272.303,4.613200000000003,0.0,2.0,30.21,1.0
Fc1ccc(C2(Cn3cncn3)COC(c3ccc(-c4ccccc4F)cc3)=N2)cc1,2.1778319206319825,416.43100000000004,4.595800000000004,0.0,5.0,52.3,5.0
Fc1ccc(C2(Cn3cncn3)COC(c3ccc(-c4cccc(F)c4)cc3)=N2)cc1,1.6736641390712486,416.43100000000004,4.595800000000004,0.0,5.0,52.3,5.0
COC[C@@H](C)n1c(C2CCOCC2)nc2cnc3cc(-c4c(C)noc4C)c(OC)cc3c21,1.3010299956639813,450.53900000000027,4.966340000000005,0.0,8.0,84.43,6.0
O=S(=O)(c1cccc(F)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21,1.9208187539523751,410.47400000000016,2.975200000000001,1.0,6.0,67.23,3.0
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C(=O)NO)C(C)C,1.7746907182741372,410.47400000000016,3.623520000000001,2.0,7.0,96.81000000000002,7.0
CCS(=O)(=O)[C@]1(C)CC[C@@](CF)(c2cc(NC(=O)c3cc4c(cn3)OC(F)(F)O4)ccc2F)N=C1N,1.8297382846050427,530.5000000000001,3.303700000000001,2.0,8.0,132.97,6.0
Cc1ccc(Cn2c(Nc3ccc(OC(C)C)c(Cl)c3)nc(=O)n(CCC(=O)O)c2=O)cc1,1.6989700043360187,472.9290000000003,3.4206200000000013,2.0,8.0,115.45000000000002,9.0
C[C@@H](Cn1c(=O)[nH]/c(=N\c2ccc(Oc3ccsn3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,1.6989700043360187,513.9630000000003,3.2417000000000007,2.0,9.0,131.56999999999996,8.0
C[C@@H](Cn1c(=O)[nH]/c(=N\c2ccc(Oc3ccccn3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,1.6989700043360187,507.93400000000025,3.180200000000001,2.0,8.0,131.56999999999996,8.0
C[C@@H](Cn1c(=O)[nH]/c(=N\c2ccc(Oc3ccnc(F)c3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,1.6989700043360187,525.9240000000003,3.319300000000001,2.0,8.0,131.56999999999996,8.0
C[C@@H]1CC2c3ccccc3NC2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,1.5228787452803376,444.4970000000002,5.523900000000005,2.0,3.0,52.57,5.0
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(-c3ccc(C(=O)O)cc3)cc2F)N1CC(C)(C)F,1.5228787452803376,492.54100000000017,6.895400000000005,2.0,2.0,56.330000000000005,5.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,3.0,272.303,4.613200000000003,0.0,2.0,30.21,1.0
Cl.N#Cc1ccc(Nc2nccc(Nc3c(F)cc(-c4ccncc4)cc3F)n2)cc1,1.5228787452803376,436.85300000000007,5.597480000000003,2.0,6.0,86.52,5.0
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,2.0404816230270018,366.4280000000001,4.989100000000003,2.0,6.0,97.42,5.0
O=C1c2nc3cccc(C(F)(F)F)c3n2CCN1CC1CCC1,2.0809219076239263,323.3180000000001,3.3110000000000017,0.0,3.0,38.13,2.0
O=C1c2nc3ccccc3n2CCN1CCCCOc1ccc(OC(F)(F)F)cc1,2.0268721464003012,419.403,4.249900000000004,0.0,5.0,56.59,7.0
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC2(CC(F)C2)C1,1.6020599913279625,388.4470000000002,1.9955999999999994,2.0,6.0,95.90999999999998,4.0
O=C1NC2(CC2)COc2ncc(F)cc2[C@H]2COCCN2c2ccn3ncc1c3n2,1.0,410.40900000000016,1.4960999999999995,1.0,8.0,93.88000000000001,0.0
C[C@@H]1CCc2ncc(F)cc2[C@H]2CCCN2c2ccn3ncc(c3n2)C(=O)N1,1.3010299956639813,380.4270000000001,2.6694000000000004,1.0,6.0,75.42,0.0
C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,1.3010299956639813,355.3730000000001,2.5522,2.0,6.0,80.55000000000001,0.0
Cc1noc(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1,1.3010299956639813,482.5360000000001,6.742920000000005,2.0,5.0,101.66000000000001,7.0
Cc1nc(-c2nnn(C)c2COC(=O)N(C)CC2CCC2)ccc1O[C@H]1CCC[C@H](C(=O)O)C1,1.3979400086720375,471.5580000000004,3.576220000000002,1.0,8.0,119.67,8.0
CCCN(C)C(=O)OCc1c(-c2ccc(O[C@H]3CCC[C@H](C(=O)O)C3)c(C)n2)nnn1C,1.3979400086720375,445.5200000000002,3.1861200000000016,1.0,8.0,119.67000000000002,8.0
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)c1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)OCc1ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCCc2cn(CCCNC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](Cc3ccccc3)NC(=O)CCC(=O)NCCCCCC(=O)N(CCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)Cc3cccc(Cl)c3)nn2)C(C)C)cc1)C(C)C,1.6020599913279625,2267.140999999999,8.25259999999997,18.0,26.0,650.15,71.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,4.2441251443275085,272.303,4.613200000000003,0.0,2.0,30.21,1.0
CN(C)c1nc(=O)n(-c2ccccc2)c2cc(Cl)ccc12,1.5228787452803376,299.761,3.105100000000001,0.0,4.0,38.13,2.0
CN(C)c1nc(=O)n(-c2cccnc2)c2cc(Cl)ccc12,1.5228787452803376,300.7490000000001,2.5001000000000007,0.0,5.0,51.02,2.0
CCN(C)c1nc(=O)n(-c2ccccc2)c2cc(Cl)ccc12,1.744727494896694,313.78800000000007,3.4952000000000023,0.0,4.0,38.13,3.0
CCN(C)c1nc(=O)n(-c2cccnc2)c2cc(Cl)ccc12,1.5228787452803376,314.77600000000007,2.890200000000001,0.0,5.0,51.02,3.0
CN1CCC(NC(=O)c2cccn3c(=O)c4ccc5ccccc5c4nc23)CC1,2.0,386.4550000000002,2.8249000000000013,1.0,5.0,66.71000000000001,2.0
O=C(NC1CNC1)c1cccn2c(=O)c3ccc4ccccc4c3nc12,3.6989700043360187,344.3740000000001,1.702499999999999,2.0,5.0,75.5,2.0
O=C(NCCCN1CCCC1)c1cccn2c(=O)c3ccc4ccccc4c3nc12,2.0,400.48200000000014,3.2166000000000015,1.0,5.0,66.71000000000001,5.0
CN(C)CCCNC(=O)c1cccn2c(=O)c3ccc4ccccc4c3nc12,2.0,374.44400000000013,2.6824000000000003,1.0,5.0,66.71000000000001,5.0
O=C(NCCN1CC[C@@H](F)C1)c1cccn2c(=O)c3ccc4ccccc4c3nc12,2.677780705266081,404.44500000000016,2.7745000000000015,1.0,5.0,66.71000000000001,4.0
O=C(NCCN1CC[C@H](F)C1)c1cccn2c(=O)c3ccc4ccccc4c3nc12,2.3467874862246565,404.44500000000016,2.7745000000000015,1.0,5.0,66.71000000000001,4.0
CN1CCN(CCNC(=O)c2cccn3c(=O)c4ccc5ccccc5c4nc23)CC1,2.0,415.4970000000002,1.9781,1.0,6.0,69.94999999999999,4.0
O=C(NCCN1CCCCC1)c1cccn2c(=O)c3ccc4ccccc4c3nc12,2.0,400.48200000000014,3.2166000000000015,1.0,5.0,66.71000000000001,4.0
CCN(CC)CCNC(=O)c1cccn2c(=O)c3ccc4ccccc4c3nc12,3.3010299956639813,388.4710000000001,3.0725000000000007,1.0,5.0,66.71000000000001,6.0
CN(C)CCNC(=O)c1cccn2c(=O)c3ccc4ccccc4c3nc12,1.8794260687941502,360.41700000000014,2.2923,1.0,5.0,66.71000000000001,4.0
CNCCNC(=O)c1cccn2c(=O)c3ccc4ccccc4c3nc12,3.5228787452803374,346.39000000000004,1.9500999999999988,2.0,5.0,75.5,4.0
NCCNC(=O)c1cccn2c(=O)c3ccc4ccccc4c3nc12,2.0,332.36300000000006,1.6893999999999996,2.0,5.0,89.49,3.0
O=C(NCCO)c1cccn2c(=O)c3ccc4ccccc4c3nc12,4.0,333.3470000000001,1.7229999999999999,2.0,5.0,83.7,3.0
O=C(NCCN1CCCC1)c1cccn2c(=O)c3ccc4ccccc4c3nc12,1.3010299956639813,386.45500000000015,2.8265000000000002,1.0,5.0,66.71000000000001,4.0
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)[nH]c12,1.3010299956639813,450.58000000000027,2.62212,2.0,4.0,85.50999999999999,5.0
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC(=O)N2,1.5228787452803376,511.5000000000004,5.598320000000004,2.0,5.0,89.55000000000001,3.0
Cc1ccc(NC(=O)c2cc(C(F)(F)F)cnn2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC(=O)N2,3.1191864077192086,512.4880000000004,4.993320000000004,2.0,6.0,102.44,3.0
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)cn1,1.5228787452803376,420.40800000000013,1.5790799999999998,2.0,9.0,144.09999999999997,4.0
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,2.0,414.4040000000002,2.0471600000000003,2.0,8.0,145.76999999999998,3.0
Cc1cnc(Nc2cnn(C(F)F)c2)nc1N1CCC2(CCNC2=O)CC1,2.5686362358410126,377.3990000000002,2.2267199999999994,2.0,7.0,87.97,4.0
O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CC1,2.113509274827518,431.5210000000002,4.074700000000003,1.0,6.0,80.12,7.0
Fc1ccc(C2(Cn3cncn3)COC(c3cc4ccc(Cl)cc4s3)=N2)cc1,2.3496924768680634,412.87700000000007,4.657800000000003,0.0,6.0,52.3,4.0
Clc1ccc(C2(Cn3cncn3)COC(c3cc4ccc(Cl)cc4s3)=N2)cc1,2.2464169411070936,429.3320000000001,5.172100000000003,0.0,6.0,52.3,4.0
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,1.3010299956639813,386.5610000000003,4.692600000000004,1.0,5.0,43.379999999999995,7.0
c1ccc([C@]2(CCNCc3scc4c3CCC4)CCO[C@]3(CCOC3)C2)nc1,1.3010299956639813,398.5720000000003,4.019000000000003,1.0,5.0,43.379999999999995,6.0
Fc1ccc([C@]2(CCNCc3cccc(Cl)c3)CCO[C@]3(CCOC3)C2)nc1,1.3010299956639813,404.91300000000035,4.261300000000003,1.0,4.0,43.379999999999995,6.0
NC(=O)[C@@H]1C[C@H](F)CN1Cc1ccc(OCc2cccc(F)c2)cc1,1.537602002101044,346.377,2.8024000000000013,1.0,3.0,55.56,6.0
Cc1cc(-c2ccncc2)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Cl,1.5228787452803376,428.9270000000001,5.936120000000004,2.0,6.0,86.52,5.0
Br.Cc1cnc(Nc2ccc(C#N)cc2)nc1Nc1c(F)cc(-c2ccncc2)cc1F,2.3872161432802645,495.33100000000013,6.062000000000003,2.0,6.0,86.52,5.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,3.0,272.303,4.613200000000003,0.0,2.0,30.21,1.0
Cc1cc(C(=O)O)c2oc(CNC(=O)c3cnn4cccnc34)c(Cl)c2c1,1.6989700043360187,384.77900000000005,3.065520000000001,2.0,6.0,109.72999999999999,4.0
O=C(O)c1cc(-c2ccc([C@H]3C[C@H]4C[C@@H]3CN4)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,1.5228787452803376,487.52100000000013,7.356200000000005,2.0,2.0,49.33,4.0
O=C(O)c1cc(-c2ccc([C@@H]3C[C@@H]4C[C@H]3NC4=O)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,1.5228787452803376,501.50400000000013,6.882800000000004,2.0,2.0,66.4,4.0
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,1.3010299956639813,615.7390000000003,3.022000000000001,2.0,10.0,128.29,7.0
NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,1.3010299956639813,601.6680000000003,1.9456999999999993,3.0,10.0,168.14,7.0
CN(CCCCN(C[C@H]1Cc2ncccc2CN1)[C@H]1CCCc2cccnc21)C1CCC(F)(F)CC1,1.6989700043360187,497.6780000000004,5.1604000000000045,1.0,5.0,44.29,9.0
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3cnc(C(=O)N4CCC4)cn3)cc(OC(C)C)c2)n1)OCC,1.5228787452803376,572.5590000000003,4.574400000000004,1.0,11.0,147.0,13.0
Cc1nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(N2CCC(C)(C)CC2)c1-c1ccc(OCCc2ccc(F)cc2)cc1,1.6143937264016879,562.7260000000005,7.693240000000009,1.0,5.0,71.89,9.0
CC(C)C[C@](C)(N)COc1ccc(-c2ccnc(C(F)F)c2)nc1C(F)F,1.6989700043360187,385.40500000000003,5.161100000000004,1.0,4.0,61.03,8.0
c1ccc2oc(-c3csc(C4CCN(Cc5nc6ncccc6[nH]5)CC4)n3)cc2c1,1.6989700043360187,415.5220000000001,5.207200000000005,1.0,6.0,70.84,4.0
c1ccc2oc(-c3csc(C4CCN(Cc5nc6cnccc6[nH]5)CC4)n3)cc2c1,1.6989700043360187,415.5220000000001,5.207200000000005,1.0,6.0,70.84,4.0
C[C@H]1Cn2cnc(C(=O)N[C@H](C)C(F)(F)F)c2CN1C(=O)Nc1ccc(F)c(C#N)c1,1.5228787452803376,438.3850000000001,3.0106800000000016,2.0,5.0,103.05000000000001,3.0
Cc1cnc(Nc2ccnn2C)nc1-c1cc2n(c1)C(=O)N([C@H](CO)c1cccc(Cl)c1)C2,2.3010299956639813,463.9290000000002,3.901320000000003,2.0,8.0,101.1,6.0
Cn1nccc1Nc1ncc(Cl)c(-c2cc3n(c2)C(=O)N([C@H](CO)c2cccc(Cl)c2)C3)n1,2.3010299956639813,484.34700000000026,4.246300000000002,2.0,8.0,101.10000000000001,6.0
C[C@@H]1CN(C(=O)[C@H](C)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)C[C@@H](C)N1,2.0,385.51200000000017,1.5638,2.0,5.0,73.37,3.0
O=C(Nc1cnn(Cc2ccc(C(F)(F)F)cc2C(F)(F)F)c1)c1cc(-c2ccco2)on1,1.3010299956639813,470.3290000000001,5.469300000000003,1.0,6.0,86.09,5.0
O=C(Nc1cnn(Cc2ccc(C(F)(F)F)cc2C(F)(F)F)c1)c1cc(-c2ccccn2)on1,1.3010299956639813,481.3560000000001,5.271300000000003,1.0,6.0,85.84,5.0
C[C@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cc(-c3ccccn3)no2)cn1,1.3010299956639813,495.38300000000015,5.832300000000004,1.0,6.0,85.84,5.0
CC(c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cnc(-c3ccccn3)s2)cn1,1.6497519816658373,511.45100000000014,6.300800000000004,1.0,6.0,72.7,5.0
Cc1c(NC(=O)c2cc(-c3ccco3)on2)cnn1Cc1ccc(C(F)(F)F)cc1C(F)(F)F,1.3010299956639813,484.3560000000001,5.777720000000002,1.0,6.0,86.09,5.0
Cc1nn([C@H](C)c2ccc(C(F)(F)F)cc2C(F)(F)F)cc1NC(=O)c1cc(-c2ccccn2)on1,1.3872161432802645,509.41000000000014,6.1407200000000035,1.0,6.0,85.84,5.0
O=C(Nc1cnn(Cc2ccc(C(F)(F)F)cc2C(F)(F)F)c1)c1cc(-c2cnccn2)on1,1.3010299956639813,482.3440000000001,4.666300000000003,1.0,7.0,98.73,5.0
C[C@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cn(-c3ccccn3)nn2)cn1,1.3010299956639813,495.3870000000001,4.758000000000004,1.0,7.0,90.52000000000001,5.0
C[C@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2nnc(-c3ccccn3)s2)cn1,1.3010299956639813,512.4390000000001,5.695800000000004,1.0,7.0,85.59,5.0
O=C(Nc1cnn(Cc2ccc(C(F)(F)F)cc2C(F)(F)F)c1)c1cc(-c2ncccn2)on1,1.3010299956639813,482.3440000000001,4.666300000000003,1.0,7.0,98.73,5.0
C[C@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cc(-c3cnccn3)on2)cn1,1.5103227083363016,496.37100000000015,5.227300000000003,1.0,7.0,98.73,5.0
CC(c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2nnc(-c3cnccn3)s2)cn1,1.3010299956639813,513.4270000000001,5.090800000000002,1.0,8.0,98.48,5.0
Cc1nn(C(C)c2ccc(C(F)(F)F)cc2C(F)(F)F)cc1NC(=O)c1nnc(-c2ccccn2)s1,1.3010299956639813,526.4660000000001,6.004220000000003,1.0,7.0,85.59,5.0
C[C@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2nnc(-c3cnccn3)s2)cn1,1.3010299956639813,513.4270000000001,5.090800000000002,1.0,8.0,98.48,5.0
Cc1c(C(=O)Nc2cnn([C@H](C)c3ccc(C(F)(F)F)cc3C(F)(F)F)c2)noc1-c1ccccn1,1.971022294791222,509.4100000000001,6.1407200000000035,1.0,6.0,85.84,5.0
C[C@@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cc(-c3ccccn3)on2)cn1,1.3010299956639813,495.38300000000015,5.832300000000004,1.0,6.0,85.84,5.0
C[C@@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cc(-c3ccco3)on2)cn1,1.8164454663811385,484.35600000000017,6.030300000000003,1.0,6.0,86.09,5.0
CC(C)c1ccc(CC(=O)N[C@H](C)c2ccc(OCC(F)(F)F)cn2)cc1,1.6989700043360187,380.41,4.566000000000003,1.0,3.0,51.22,7.0
Nc1nc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)c2cc(C3=CCN(C4COC4)CC3)[nH]c2n1,2.0,578.6480000000001,4.507900000000004,3.0,8.0,122.29,6.0
Cc1noc(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,1.6989700043360187,495.6230000000003,6.704740000000007,1.0,6.0,73.31000000000002,5.0
Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,1.6989700043360187,495.6270000000003,5.536820000000006,1.0,7.0,77.99,5.0
COc1ccc(-c2noc(-c3cnc(Oc4ccc5cc(C(=O)N6CCN(Cc7ccc(OCC(F)(F)F)cc7)CC6)n(C)c5c4)cn3)n2)cc1,1.3010299956639813,699.69,6.385300000000007,0.0,11.0,120.87,10.0
Cn1c(C(=O)N2CCN(Cc3ccc(OCC(F)(F)F)cc3)CC2)cc2ccc(Oc3cnc(-c4nc(-c5ccc(F)cc5)no4)cn3)cc21,1.3010299956639813,687.6540000000002,6.515800000000006,0.0,10.0,111.64000000000001,9.0
CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC(C)(C)CO)cn2)c1,1.5228787452803376,409.44600000000014,2.6253,2.0,8.0,119.35000000000001,8.0
CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC(C)(C)CO)cn2)c1,2.5228787452803374,409.44600000000014,2.6253,2.0,8.0,119.35000000000001,8.0
CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)N[C@H]3CCOC3)cn2)c1,1.0,407.4300000000002,2.6433,1.0,8.0,108.35000000000001,7.0
Clc1ccc(Nc2nc3ccccc3c3[nH]c(C4CCC=CCC4)nc23)cc1Cl,2.1555228242543185,423.3470000000002,7.375300000000004,2.0,3.0,53.6,3.0
CCCC(CCC)c1nc2c(Nc3ccc(I)cc3)nc3ccccc3c2[nH]1,2.8827287043442356,484.3850000000001,7.143100000000005,2.0,3.0,53.6,7.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,2.3419886033428874,416.1350000000001,6.454800000000002,0.0,3.0,27.05,6.0
O=C1NCc2nc(-c3c(F)cccc3F)cc(Nc3ccc(C(=O)N4CCCC4)cc3)c21,1.5228787452803376,434.4460000000003,4.249800000000003,2.0,4.0,74.33,4.0
O=C(O)c1cccc(-c2ccc(/C=N/NC(=O)C3COc4ccccc4O3)o2)c1,1.3010299956639813,392.36700000000013,2.9349000000000007,2.0,6.0,110.36,5.0
CCc1ccc(CC(=O)NCC2COc3ccccc3O2)cc1,3.3798639450262424,311.38100000000003,2.747700000000001,1.0,3.0,47.56,5.0
O=C(Cc1ccc(-c2ccccc2)cc1)NCC1COc2ccccc2O1,2.785156151952302,359.4250000000001,3.8523000000000023,1.0,3.0,47.56,5.0
Cc1cc(N)c(S(N)(=O)=O)cc1C(=O)Nc1cc(F)c(F)c(F)c1,1.9065783148377649,359.32900000000006,1.8942199999999998,3.0,4.0,115.28,3.0
Cc1nc(-c2cnc(NC(C)C)n(C)c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,1.3010299956639813,431.50000000000017,3.5588200000000025,1.0,9.0,99.75,6.0
Cc1nc(NC(=O)NC(=O)C(C)(C)C)ccc1Oc1ccnc(-c2cnn(C)c2)c1,1.6989700043360187,408.4620000000001,3.6720200000000025,2.0,7.0,111.03,4.0
Cl.NC/C(=C\F)[C@H]1Cc2ccccc2O1,2.0,229.682,2.224,1.0,2.0,35.25,2.0
Cc1nc(N[C@H](C)c2cccc(C(F)F)c2F)c2cc3c(cc2n1)OCC[C@H]1CN(C(=O)C2(C#N)CC2)CCN31,1.0,550.5850000000003,5.291500000000005,1.0,7.0,94.38000000000001,5.0
Cc1nc(N[C@H](C)c2cccc(C(F)F)c2F)c2cc3c(cc2n1)OCC[C@H]1CN(CC(F)(F)F)CCN31,1.0,539.5240000000002,6.023420000000006,1.0,6.0,53.52000000000001,5.0
Cc1nc(N[C@H](C)c2cc(N)cc(C(F)(F)F)c2)c2cc(O[C@H]3CCOC3)c(O)cc2n1,1.0,448.4450000000002,4.585620000000003,3.0,7.0,102.52000000000001,5.0
O=C(c1ccc(-c2noc(-c3ccc(C(F)(F)F)cc3)n2)cc1)N1CCN(Cc2ccc(OCC(F)(F)F)cc2)CC1,1.3010299956639813,590.5240000000002,6.321500000000006,0.0,6.0,71.7,7.0
COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1c(F)ccc(OC)c1F,1.6020599913279625,508.52500000000026,3.5046000000000026,1.0,7.0,87.38000000000001,10.0
COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F,1.6020599913279625,491.52300000000025,2.7605000000000013,1.0,8.0,100.27000000000001,10.0
COc1ccnc(CNC(=O)c2cn(Cc3ccc(Cn4ccccc4=O)cc3)nc2C(F)(F)F)c1F,1.6020599913279625,515.4670000000002,3.632900000000003,1.0,7.0,91.04,8.0
CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1,2.0,421.8400000000001,5.871100000000004,1.0,5.0,98.27,5.0
CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Br)ccc3o2)cc1,2.3010299956639813,466.2910000000001,5.9802000000000035,1.0,5.0,98.27,5.0
